Unigrams,Negation,Contrast,Positive entities,Negative entities,Class
largest,false,No,0,1,negative
wholesal,false,No,0,1,negative
drug,false,No,0,1,negative
said,false,No,0,1,negative
tuesdai,false,No,0,1,negative
file,false,No,0,1,negative
chapter,false,No,0,1,negative
bankruptci,false,No,0,1,negative
protect,false,No,0,1,negative
after,false,No,0,1,negative
effort,false,No,0,1,negative
sell,false,No,0,1,negative
compani,false,No,0,1,negative
fell,false,No,0,1,negative
through,false,No,0,1,negative
french,false,Yes,1,0,negative
teacher,false,Yes,1,0,negative
union,false,Yes,1,0,negative
warn,false,Yes,1,0,negative
tuesdai,false,Yes,1,0,negative
protest,false,Yes,1,0,negative
includ,false,Yes,1,0,negative
like,false,Yes,1,0,negative
strike,false,Yes,1,0,negative
over,false,Yes,1,0,negative
expect,false,Yes,1,0,negative
centr,false,Yes,1,0,negative
right,false,Yes,1,0,negative
govern,false,Yes,1,0,negative
auster,false,Yes,1,0,negative
budget,false,Yes,1,0,negative
said,false,Yes,1,0,negative
thei,false,Yes,1,0,negative
would,false,Yes,1,0,negative
meet,false,Yes,1,0,negative
again,false,Yes,1,0,negative
befor,false,Yes,1,0,negative
decid,false,Yes,1,0,negative
what,false,Yes,1,0,negative
action,false,Yes,1,0,negative
take,false,Yes,1,0,negative
public,true,No,0,1,negative
sector,true,No,0,1,negative
union,true,No,0,1,negative
prepar,true,No,0,1,negative
their,true,No,0,1,negative
respons,true,No,0,1,negative
plan,true,No,0,1,negative
budget,true,No,0,1,negative
nicol,true,No,0,1,negative
notat,true,No,0,1,negative
head,true,No,0,1,negative
countri,true,No,0,1,negative
biggest,true,No,0,1,negative
union,true,No,0,1,negative
cfdt,true,No,0,1,negative
also,true,No,0,1,negative
warn,true,No,0,1,negative
tuesdai,true,No,0,1,negative
tension,true,No,0,1,negative
conflict,true,No,0,1,negative
when,true,No,0,1,negative
french,true,No,0,1,negative
return,true,No,0,1,negative
from,true,No,0,1,negative
their,true,No,0,1,negative
summer,true,No,0,1,negative
holidai,true,No,0,1,negative
teacher,false,No,0,0,negative
union,false,No,0,0,negative
call,false,No,0,0,negative
advanc,false,No,0,0,negative
tuesdai,false,No,0,0,negative
meet,false,No,0,0,negative
member,false,No,0,0,negative
protest,false,No,0,0,negative
against,false,No,0,0,negative
educ,false,No,0,0,negative
which,false,No,0,0,negative
expect,false,No,0,0,negative
under,false,No,0,0,negative
govern,false,No,0,0,negative
spend,false,No,0,0,negative
budget,false,No,0,0,negative
dollar,true,No,1,0,negative
weaken,true,No,1,0,negative
dure,true,No,1,0,negative
with,true,No,1,0,negative
mani,true,No,1,0,negative
dealer,true,No,1,0,negative
sidelin,true,No,1,0,negative
becaus,true,No,1,0,negative
uncertainti,true,No,1,0,negative
over,true,No,1,0,negative
tokyo,true,No,1,0,negative
monetari,true,No,1,0,negative
direct,true,No,1,0,negative
ahead,true,No,1,0,negative
import,true,No,1,0,negative
japanes,true,No,1,0,negative
tankan,true,No,1,0,negative
econom,true,No,1,0,negative
survei,true,No,1,0,negative
wednesdai,true,No,1,0,negative
merger,true,Yes,1,1,negative
will,true,Yes,1,1,negative
have,true,Yes,1,1,negative
repurcuss,true,Yes,1,1,negative
europ,true,Yes,1,1,negative
where,true,Yes,1,1,negative
some,true,Yes,1,1,negative
nation,true,Yes,1,1,negative
telephon,true,Yes,1,1,negative
monopoli,true,Yes,1,1,negative
expir,true,Yes,1,1,negative
present,true,Yes,1,1,negative
tempt,true,Yes,1,1,negative
combin,true,Yes,1,1,negative
bloat,true,Yes,1,1,negative
price,true,Yes,1,1,negative
workforc,true,Yes,1,1,negative
complac,true,Yes,1,1,negative
manag,true,Yes,1,1,negative
move,false,No,0,2,negative
made,false,No,0,2,negative
when,false,No,0,2,negative
part,false,No,0,2,negative
market,false,No,0,2,negative
holidai,false,No,0,2,negative
tend,false,No,0,2,negative
give,false,No,0,2,negative
ghost,false,No,0,2,negative
pretti,false,No,0,2,negative
quickli,false,No,0,2,negative
dealer,false,No,0,2,negative
said,false,No,0,2,negative
british,false,No,0,0,negative
regul,false,No,0,0,negative
suspend,false,No,0,0,negative
three,false,No,0,0,negative
bare,false,No,0,0,negative
staff,false,No,0,0,negative
britain,false,No,0,1,negative
market,false,No,0,1,negative
regul,false,No,0,1,negative
secur,false,No,0,1,negative
futur,false,No,0,1,negative
author,false,No,0,1,negative
said,false,No,0,1,negative
tuesdai,false,No,0,1,negative
disciplin,false,No,0,1,negative
three,false,No,0,1,negative
more,false,No,0,1,negative
former,false,No,0,1,negative
director,false,No,0,1,negative
bare,false,No,0,1,negative
british,false,No,0,1,negative
merchant,false,No,0,1,negative
bank,false,No,0,1,negative
which,false,No,0,1,negative
collaps,false,No,0,1,negative
februari,false,No,0,1,negative
statement,false,No,0,0,negative
said,false,No,0,0,negative
three,false,No,0,0,negative
georg,false,No,0,0,negative
maclean,false,No,0,0,negative
head,false,No,0,0,negative
bank,false,No,0,0,negative
group,false,No,0,0,negative
bare,false,No,0,0,negative
invest,false,No,0,0,negative
bank,false,No,0,0,negative
anthoni,false,No,0,0,negative
group,false,No,0,0,negative
treasur,false,No,0,0,negative
bare,false,No,0,0,negative
invest,false,No,0,0,negative
bank,false,No,0,0,negative
anthoni,false,No,0,0,negative
gambi,false,No,0,0,negative
director,false,No,0,0,negative
settlement,false,No,0,0,negative
bare,false,No,0,0,negative
invest,false,No,0,0,negative
bank,false,No,0,0,negative
fail,false,No,0,0,negative
with,false,No,0,0,negative
skill,false,No,0,0,negative
care,false,No,0,0,negative
dilig,false,No,0,0,negative
march,false,No,2,1,negative
which,false,No,2,1,negative
grant,false,No,2,1,negative
licenc,false,No,2,1,negative
vital,false,No,2,1,negative
busi,false,No,2,1,negative
london,false,No,2,1,negative
financi,false,No,2,1,negative
district,false,No,2,1,negative
said,false,No,2,1,negative
start,false,No,2,1,negative
disciplinari,false,No,2,1,negative
action,false,No,2,1,negative
against,false,No,2,1,negative
unspecifi,false,No,2,1,negative
number,false,No,2,1,negative
unnam,false,No,2,1,negative
individu,false,No,2,1,negative
connect,false,No,2,1,negative
with,false,No,2,1,negative
collaps,false,No,2,1,negative
bare,false,No,2,1,negative
nick,false,No,0,0,negative
leeson,false,No,0,0,negative
trader,false,No,0,0,negative
blame,false,No,0,0,negative
stack,false,No,0,0,negative
billion,false,No,0,0,negative
unauthoris,false,No,0,0,negative
trade,false,No,0,0,negative
loss,false,No,0,0,negative
which,false,No,0,0,negative
crippl,false,No,0,0,negative
bank,false,No,0,0,negative
serv,false,No,0,0,negative
half,false,No,0,0,negative
year,false,No,0,0,negative
jail,false,No,0,0,negative
sentenc,false,No,0,0,negative
singapor,false,No,0,0,negative
york,true,No,1,1,negative
close,true,No,1,1,negative
mondai,true,No,1,1,negative
also,true,No,1,1,negative
unsettl,true,No,1,1,negative
dollar,true,No,1,1,negative
alreadi,true,No,1,1,negative
uncertainti,true,No,1,1,negative
over,true,No,1,1,negative
tokyo,true,No,1,1,negative
monetari,true,No,1,1,negative
direct,true,No,1,1,negative
ahead,true,No,1,1,negative
import,true,No,1,1,negative
survei,true,No,1,1,negative
japanes,true,No,1,1,negative
econom,true,No,1,1,negative
survei,true,No,1,1,negative
wednesdai,true,No,1,1,negative
stock,false,No,0,1,negative
london,false,No,0,1,negative
start,false,No,0,1,negative
week,false,No,0,1,negative
badli,false,No,0,1,negative
after,false,No,0,1,negative
three,false,No,0,1,negative
weekend,false,No,0,1,negative
slip,false,No,0,1,negative
percent,false,No,0,1,negative
most,false,No,0,1,negative
euro,false,No,0,1,negative
bours,false,No,0,1,negative
down,false,No,0,1,negative
london,false,No,0,1,negative
most,false,No,0,3,negative
european,false,No,0,3,negative
bours,false,No,0,3,negative
declin,false,No,0,3,negative
earli,false,No,0,3,negative
trade,false,No,0,3,negative
tuesdai,false,No,0,3,negative
weigh,false,No,0,3,negative
down,false,No,0,3,negative
poor,false,No,0,3,negative
perform,false,No,0,3,negative
wall,false,No,0,3,negative
street,false,No,0,3,negative
with,false,No,0,3,negative
london,false,No,0,3,negative
fall,false,No,0,3,negative
most,false,No,0,3,negative
after,false,No,0,3,negative
peak,false,No,0,3,negative
last,false,No,0,3,negative
fridai,false,No,0,3,negative
london,false,No,1,3,negative
share,false,No,1,3,negative
start,false,No,1,3,negative
sharpli,false,No,1,3,negative
lower,false,No,1,3,negative
tuesdai,false,No,1,3,negative
after,false,No,1,3,negative
long,false,No,1,3,negative
holidai,false,No,1,3,negative
weekend,false,No,1,3,negative
disappoint,false,No,1,3,negative
perform,false,No,1,3,negative
wall,false,No,1,3,negative
street,false,No,1,3,negative
technic,false,No,1,3,negative
posit,false,No,1,3,negative
market,false,No,1,3,negative
spark,false,No,1,3,negative
earli,false,No,1,3,negative
markdown,false,No,1,3,negative
trader,false,No,1,3,negative
said,false,No,1,3,negative
ftse,false,No,0,1,negative
open,false,No,0,1,negative
some,false,No,0,1,negative
point,false,No,0,1,negative
lower,false,No,0,1,negative
share,false,No,0,1,negative
retrench,false,No,0,1,negative
after,false,No,0,1,negative
string,false,No,0,1,negative
time,false,No,0,1,negative
high,false,No,0,1,negative
last,false,No,0,1,negative
week,false,No,0,1,negative
with,false,No,0,2,negative
long,false,No,0,2,negative
bond,false,No,0,2,negative
yield,false,No,0,2,negative
creep,false,No,0,2,negative
back,false,No,0,2,negative
seven,false,No,0,2,negative
percent,false,No,0,2,negative
level,false,No,0,2,negative
again,false,No,0,2,negative
poor,false,No,0,2,negative
perform,false,No,0,2,negative
stock,false,No,0,2,negative
recent,false,No,0,2,negative
session,false,No,0,2,negative
share,false,No,0,2,negative
were,false,No,0,2,negative
unabl,false,No,0,2,negative
hold,false,No,0,2,negative
fridai,false,No,0,2,negative
record,false,No,0,2,negative
close,false,No,0,2,negative
high,false,No,0,2,negative
airport,false,No,0,1,negative
spokesman,false,No,0,1,negative
said,false,No,0,1,negative
hijack,false,No,0,1,negative
polic,false,No,0,1,negative
said,false,No,0,1,negative
were,false,No,0,1,negative
with,false,No,0,1,negative
grenad,false,No,0,1,negative
possibl,false,No,0,1,negative
other,false,No,0,1,negative
explos,false,No,0,1,negative
were,false,No,0,1,negative
believ,false,No,0,1,negative
iraqi,false,No,0,1,negative
nation,false,No,0,1,negative
oliv,false,No,0,1,negative
said,false,No,0,1,negative
becam,false,No,0,1,negative
angri,false,No,0,1,negative
when,false,No,0,1,negative
televis,false,No,0,1,negative
comment,false,No,0,1,negative
began,false,No,0,1,negative
call,false,No,0,1,negative
johnson,false,No,0,1,negative
world,false,No,0,1,negative
fastest,false,No,0,1,negative
titl,false,No,0,1,negative
said,false,No,0,1,negative
tradition,false,No,0,1,negative
winner,false,No,0,1,negative
meter,false,No,0,1,negative
race,false,No,0,1,negative
canadian,false,No,0,0,negative
take,false,No,0,0,negative
issu,false,No,0,0,negative
with,false,No,0,0,negative
world,false,No,0,0,negative
fastest,false,No,0,0,negative
titl,false,No,0,0,negative
canadian,false,No,0,1,negative
newspap,false,No,0,1,negative
publish,false,No,0,1,negative
mount,false,No,0,1,negative
campaign,false,No,0,1,negative
strip,false,No,0,1,negative
sprinter,false,No,0,1,negative
michael,false,No,0,1,negative
johnson,false,No,0,1,negative
titl,false,No,0,1,negative
world,false,No,0,1,negative
fastest,false,No,0,1,negative
sinc,true,No,0,1,negative
last,true,No,0,1,negative
year,true,No,0,1,negative
group,true,No,0,1,negative
been,true,No,0,1,negative
involv,true,No,0,1,negative
lengthi,true,No,0,1,negative
battl,true,No,0,1,negative
prevent,true,No,0,1,negative
local,true,No,0,1,negative
rival,true,No,0,1,negative
businessmen,true,No,0,1,negative
georg,true,No,0,1,negative
sombono,true,No,0,1,negative
georg,true,No,0,1,negative
charalamb,true,No,0,1,negative
from,true,No,0,1,negative
name,true,No,0,1,negative
court,false,No,0,0,negative
earlier,false,No,0,0,negative
rule,false,No,0,0,negative
favour,false,No,0,0,negative
georg,false,No,0,0,negative
reject,false,No,0,0,negative
corpor,false,No,0,0,negative
claim,false,No,0,0,negative
that,false,No,0,0,negative
sanction,false,No,0,0,negative
kept,false,No,0,0,negative
apartheid,false,No,0,0,negative
south,false,No,0,0,negative
africa,false,No,0,0,negative
slovakia,false,No,0,0,negative
prime,false,No,0,0,negative
minist,false,No,0,0,negative
vladimir,false,No,0,0,negative
meciar,false,No,0,0,negative
sack,false,No,0,0,negative
three,false,No,0,0,negative
minist,false,No,0,0,negative
tuesdai,false,No,0,0,negative
agenc,false,No,0,0,negative
report,false,No,0,0,negative
said,true,No,0,1,negative
slovak,true,No,0,1,negative
presid,true,No,0,1,negative
michal,true,No,0,1,negative
kovac,true,No,0,1,negative
accept,true,No,0,1,negative
fire,true,No,0,1,negative
econom,true,No,0,1,negative
foreign,true,No,0,1,negative
affair,true,No,0,1,negative
interior,true,No,0,1,negative
minist,true,No,0,1,negative
name,true,No,0,1,negative
replac,true,No,0,1,negative
three,true,No,0,1,negative
slovak,false,No,0,0,negative
premier,false,No,0,0,negative
sack,false,No,0,0,negative
three,false,No,0,0,negative
minist,false,No,0,0,negative
agenc,false,No,0,0,negative
privatis,false,No,0,1,negative
hungari,false,No,0,1,negative
matav,false,No,0,1,negative
telecommun,false,No,0,1,negative
compani,false,No,0,1,negative
lack,false,No,0,1,negative
vision,false,No,0,1,negative
irregular,false,No,0,1,negative
state,false,No,0,1,negative
audit,false,No,0,1,negative
offic,false,No,0,1,negative
said,false,No,0,1,negative
accord,false,No,0,1,negative
newspap,false,No,0,1,negative
report,false,No,0,1,negative
privatis,true,Yes,1,1,negative
inadequ,true,Yes,1,1,negative
plan,true,Yes,1,1,negative
fail,true,Yes,1,1,negative
consist,true,Yes,1,1,negative
repres,true,Yes,1,1,negative
state,true,Yes,1,1,negative
interest,true,Yes,1,1,negative
hungarian,true,Yes,1,1,negative
daili,true,Yes,1,1,negative
nepszabadsag,true,Yes,1,1,negative
said,true,Yes,1,1,negative
tuesdai,true,Yes,1,1,negative
articl,true,Yes,1,1,negative
about,true,Yes,1,1,negative
audit,true,Yes,1,1,negative
offic,true,Yes,1,1,negative
report,true,Yes,1,1,negative
which,true,Yes,1,1,negative
been,true,Yes,1,1,negative
publish,true,Yes,1,1,negative
broader,false,No,0,1,negative
market,false,No,0,1,negative
advanc,false,No,0,1,negative
issu,false,No,0,1,negative
beat,false,No,0,1,negative
declin,false,No,0,1,negative
moder,false,No,0,1,negative
volum,false,No,0,1,negative
million,false,No,0,1,negative
share,false,No,0,1,negative
york,false,No,0,1,negative
stock,false,No,0,1,negative
exchang,false,No,0,1,negative
bond,false,No,0,0,negative
market,false,No,0,0,negative
year,false,No,0,0,negative
treasuri,false,No,0,0,negative
rose,false,No,0,0,negative
bond,false,No,0,0,negative
lower,false,No,0,0,negative
yield,false,No,0,0,negative
percent,false,No,0,0,negative
from,false,No,0,0,negative
percent,false,No,0,0,negative
mondai,false,No,0,0,negative
close,false,No,0,0,negative
justic,false,No,0,2,negative
depart,false,No,0,2,negative
said,false,No,0,2,negative
tuesdai,false,No,0,2,negative
that,false,No,0,2,negative
three,false,No,0,2,negative
compani,false,No,0,2,negative
three,false,No,0,2,negative
their,false,No,0,2,negative
execut,false,No,0,2,negative
have,false,No,0,2,negative
agre,false,No,0,2,negative
plead,false,No,0,2,negative
guilti,false,No,0,2,negative
more,false,No,0,2,negative
than,false,No,0,2,negative
million,false,No,0,2,negative
crimin,false,No,0,2,negative
fine,false,No,0,2,negative
part,false,No,0,2,negative
govern,false,No,0,2,negative
price,false,No,0,2,negative
investig,false,No,0,2,negative
involv,false,No,0,2,negative
archer,false,No,0,2,negative
daniel,false,No,0,2,negative
midland,false,No,0,2,negative
said,true,No,0,2,negative
ajinomoto,true,No,0,2,negative
kyowa,true,No,0,2,negative
hakko,true,No,0,2,negative
kogyo,true,No,0,2,negative
both,true,No,0,2,negative
base,true,No,0,2,negative
toyko,true,No,0,2,negative
unit,true,No,0,2,negative
south,true,No,0,2,negative
korean,true,No,0,2,negative
firm,true,No,0,2,negative
sewon,true,No,0,2,negative
compani,true,No,0,2,negative
admit,true,No,0,2,negative
conspir,true,No,0,2,negative
price,true,No,0,2,negative
elimin,true,No,0,2,negative
competit,true,No,0,2,negative
worldwid,true,No,0,2,negative
market,true,No,0,2,negative
lysin,true,No,0,2,negative
anim,true,No,0,2,negative
feed,true,No,0,2,negative
supplement,true,No,0,2,negative
valujet,false,No,0,1,negative
said,false,No,0,1,negative
tuesdai,false,No,0,1,negative
temporarili,false,No,0,1,negative
laid,false,No,0,1,negative
custom,false,No,0,1,negative
servic,false,No,0,1,negative
worker,false,No,0,1,negative
conserv,false,No,0,1,negative
cash,false,No,0,1,negative
while,false,No,0,1,negative
wait,false,No,0,1,negative
regulatori,false,No,0,1,negative
approv,false,No,0,1,negative
resum,false,No,0,1,negative
oper,false,No,0,1,negative
keep,true,No,0,0,negative
custom,true,No,0,0,negative
servic,true,No,0,0,negative
agent,true,No,0,0,negative
payrol,true,No,0,0,negative
while,true,No,0,0,negative
ground,true,No,0,0,negative
just,true,No,0,0,negative
didnt,true,No,0,0,negative
make,true,No,0,0,negative
sens,true,No,0,0,negative
said,true,No,0,0,negative
valujet,true,No,0,0,negative
spokesman,true,No,0,0,negative
gregg,true,No,0,0,negative
kenyon,true,No,0,0,negative
momentum,true,No,0,0,negative
that,true,No,0,0,negative
cannot,true,No,0,0,negative
maintain,true,No,0,0,negative
market,true,No,0,0,negative
give,true,No,0,0,negative
back,true,No,0,0,negative
some,true,No,0,0,negative
gain,true,No,0,0,negative
said,true,No,0,0,negative
hold,true,No,0,0,negative
presid,true,No,0,0,negative
meisel,true,No,0,0,negative
toronto,false,No,0,1,negative
stock,false,No,0,1,negative
exchang,false,No,0,1,negative
composit,false,No,0,1,negative
index,false,No,0,1,negative
lost,false,No,0,1,negative
point,false,No,0,1,negative
close,false,No,0,1,negative
point,false,No,0,1,negative
second,false,No,0,1,negative
straight,false,No,0,1,negative
lose,false,No,0,1,negative
session,false,No,0,1,negative
price,false,No,0,3,negative
plywood,false,No,0,3,negative
other,false,No,0,3,negative
lumber,false,No,0,3,negative
materi,false,No,0,3,negative
have,false,No,0,3,negative
climb,false,No,0,3,negative
week,false,No,0,3,negative
concern,false,No,0,3,negative
that,false,No,0,3,negative
hurrican,false,No,0,3,negative
atlant,false,No,0,3,negative
ocean,false,No,0,3,negative
such,false,No,0,3,negative
edouard,false,No,0,3,negative
will,false,No,0,3,negative
damag,false,No,0,3,negative
east,false,No,0,3,negative
coast,false,No,0,3,negative
build,false,No,0,3,negative
lead,false,No,0,3,negative
more,false,No,0,3,negative
construct,false,No,0,3,negative
activ,false,No,0,3,negative
fuell,false,No,0,3,negative
demand,false,No,0,3,negative
wood,false,No,0,3,negative
lumber,false,No,0,1,negative
price,false,No,0,1,negative
rose,false,No,0,1,negative
highest,false,No,0,1,negative
level,false,No,0,1,negative
nearli,false,No,0,1,negative
year,false,No,0,1,negative
cotton,false,No,0,1,negative
price,false,No,0,1,negative
jump,false,No,0,1,negative
tuesdai,false,No,0,1,negative
worri,false,No,0,1,negative
that,false,No,0,1,negative
hurrican,false,No,0,1,negative
edouard,false,No,0,1,negative
east,false,No,0,1,negative
coast,false,No,0,1,negative
part,false,No,0,1,negative
southeastern,false,No,0,1,negative
unit,false,No,0,1,negative
state,false,No,0,1,negative
come,false,No,0,1,negative
commod,false,No,0,0,negative
research,false,No,0,0,negative
bureau,false,No,0,0,negative
index,false,No,0,0,negative
futur,false,No,0,0,negative
fell,false,No,0,0,negative
point,false,No,0,0,negative
london,true,No,0,1,negative
intern,true,No,0,1,negative
petroleum,true,No,0,1,negative
exchang,true,No,0,1,negative
which,true,No,0,1,negative
close,true,No,0,1,negative
holidai,true,No,0,1,negative
mondai,true,No,0,1,negative
octob,true,No,0,1,negative
futur,true,No,0,1,negative
north,true,No,0,1,negative
benchmark,true,No,0,1,negative
brent,true,No,0,1,negative
blend,true,No,0,1,negative
crude,true,No,0,1,negative
shed,true,No,0,1,negative
cent,true,No,0,1,negative
barrel,true,No,0,1,negative
london,false,No,0,0,negative
declin,false,No,0,0,negative
follow,false,No,0,0,negative
similar,false,No,0,0,negative
slide,false,No,0,0,negative
mondai,false,No,0,0,negative
york,false,No,0,0,negative
mercantil,false,No,0,0,negative
exchang,false,No,0,0,negative
nymex,false,No,0,0,negative
where,false,No,0,0,negative
profit,false,No,0,0,negative
taker,false,No,0,0,negative
push,false,No,0,0,negative
crude,false,No,0,0,negative
lower,false,No,0,0,negative
tuesdai,false,No,0,0,negative
octob,false,No,0,0,negative
nymex,false,No,0,0,negative
crude,false,No,0,0,negative
futur,false,No,0,0,negative
lost,false,No,0,0,negative
just,false,No,0,0,negative
cent,false,No,0,0,negative
barrel,false,No,0,0,negative
saxoni,false,No,0,2,negative
european,false,No,0,2,negative
commiss,false,No,0,2,negative
lock,false,No,0,2,negative
horn,false,No,0,2,negative
june,false,No,0,2,negative
when,false,No,0,2,negative
commiss,false,No,0,2,negative
approv,false,No,0,2,negative
onli,false,No,0,2,negative
million,false,No,0,2,negative
mark,false,No,0,2,negative
million,false,No,0,2,negative
propos,false,No,0,2,negative
million,false,No,0,2,negative
mark,false,No,0,2,negative
subsidi,false,No,0,2,negative
volkswagen,false,No,0,2,negative
build,false,No,0,2,negative
plant,false,No,0,2,negative
formerli,false,No,0,2,negative
communist,false,No,0,2,negative
east,false,No,0,2,negative
german,false,No,0,2,negative
state,false,No,0,2,negative
volkswagen,false,No,0,0,negative
defend,false,No,0,0,negative
saxoni,false,No,0,0,negative
subsidi,false,No,0,0,negative
decis,false,No,0,0,negative
ferdinand,false,No,0,0,negative
piech,false,No,0,0,negative
manag,false,No,0,0,negative
board,false,No,0,0,negative
chairman,false,No,0,0,negative
german,false,No,0,0,negative
carmak,false,No,0,0,negative
volkswagen,false,No,0,0,negative
tuesdai,false,No,0,0,negative
defend,false,No,0,0,negative
decis,false,No,0,0,negative
saxoni,false,No,0,0,negative
govern,false,No,0,0,negative
subsidi,false,No,0,0,negative
compani,false,No,0,0,negative
defianc,false,No,0,0,negative
european,false,No,0,0,negative
union,false,No,0,0,negative
also,false,No,0,1,negative
emerg,false,No,0,1,negative
tuesdai,false,No,0,1,negative
that,false,No,0,1,negative
york,false,No,0,1,negative
regul,false,No,0,1,negative
freez,false,No,0,1,negative
insur,false,No,0,1,negative
market,false,No,0,1,negative
asset,false,No,0,1,negative
britain,false,No,0,1,negative
declar,false,No,0,1,negative
market,false,No,0,1,negative
insolv,false,No,0,1,negative
foxmey,false,No,0,0,negative
drug,false,No,0,0,negative
declar,false,No,0,0,negative
bankruptci,false,No,0,0,negative
after,false,No,0,0,negative
sale,false,No,0,0,negative
fall,false,No,0,0,negative
through,false,No,0,0,negative
foxmey,false,No,0,1,negative
drug,false,No,0,1,negative
nation,false,No,0,1,negative
fourth,false,No,0,1,negative
largest,false,No,0,1,negative
wholesal,false,No,0,1,negative
drug,false,No,0,1,negative
said,false,No,0,1,negative
tuesdai,false,No,0,1,negative
file,false,No,0,1,negative
chapter,false,No,0,1,negative
bankruptci,false,No,0,1,negative
protect,false,No,0,1,negative
after,false,No,0,1,negative
effort,false,No,0,1,negative
sell,false,No,0,1,negative
compani,false,No,0,1,negative
fell,false,No,0,1,negative
through,false,No,0,1,negative
lloyd,false,No,0,0,negative
tell,false,No,0,0,negative
appel,false,No,0,0,negative
court,false,No,0,0,negative
surviv,false,No,0,0,negative
stake,false,No,0,0,negative
lloyd,false,No,0,1,negative
london,false,No,0,1,negative
back,false,No,0,1,negative
court,false,No,0,1,negative
tuesdai,false,No,0,1,negative
overturn,false,No,0,1,negative
court,false,No,0,1,negative
rule,false,No,0,1,negative
that,false,No,0,1,negative
claim,false,No,0,1,negative
threaten,false,No,0,1,negative
reorgan,false,No,0,1,negative
plan,false,No,0,1,negative
lloyd,false,No,0,0,negative
argu,false,No,0,0,negative
that,false,No,0,0,negative
court,false,No,0,0,negative
rule,false,No,0,0,negative
fridai,false,No,0,0,negative
grant,false,No,0,0,negative
preliminari,false,No,0,0,negative
injunct,false,No,0,0,negative
block,false,No,0,0,negative
plan,false,No,0,0,negative
could,false,No,0,0,negative
eventu,false,No,0,0,negative
lead,false,No,0,0,negative
collaps,false,No,0,0,negative
year,false,No,0,0,negative
insur,false,No,0,0,negative
market,false,No,0,0,negative
hear,false,No,0,1,negative
lloyd,false,No,0,1,negative
appeal,false,No,0,1,negative
rule,false,No,0,1,negative
begin,false,No,0,1,negative
tuesdai,false,No,0,1,negative
morn,false,No,0,1,negative
court,false,No,0,1,negative
appeal,false,No,0,1,negative
fourth,false,No,0,1,negative
circuit,false,No,0,1,negative
baltimor,false,No,0,1,negative
circuit,false,No,0,1,negative
judg,false,No,0,1,negative
paul,false,No,0,1,negative
veimey,false,No,0,0,negative
said,false,No,0,0,negative
tuesdai,false,No,0,0,negative
court,false,No,0,0,negative
would,false,No,0,0,negative
issu,false,No,0,0,negative
rule,false,No,0,0,negative
case,false,No,0,0,negative
industri,false,No,0,1,negative
group,false,No,0,1,negative
lind,false,No,0,1,negative
fell,false,No,0,1,negative
after,false,No,0,1,negative
report,false,No,0,1,negative
eight,false,No,0,1,negative
percent,false,No,0,1,negative
increas,false,No,0,1,negative
first,false,No,0,1,negative
half,false,No,0,1,negative
profit,false,No,0,1,negative
million,false,No,0,1,negative
mark,false,No,0,1,negative
compani,false,No,0,1,negative
report,false,No,0,1,negative
million,false,No,0,1,negative
real,false,No,0,1,negative
loss,false,No,0,1,negative
first,false,No,0,1,negative
half,false,No,0,1,negative
compani,false,No,0,0,negative
which,false,No,0,0,negative
been,false,No,0,0,negative
anticip,false,No,0,0,negative
profit,false,No,0,0,negative
said,false,No,0,0,negative
oper,false,No,0,0,negative
lost,false,No,0,0,negative
million,false,No,0,0,negative
cent,false,No,0,0,negative
share,false,No,0,0,negative
three,false,No,0,0,negative
month,false,No,0,0,negative
june,false,No,0,0,negative
after,false,No,0,0,negative
open,false,No,0,0,negative
cost,false,No,0,0,negative
million,false,No,0,0,negative
sale,false,No,0,0,negative
focu,false,No,0,0,negative
rexrodt,false,No,0,0,negative
some,false,No,0,0,negative
escal,false,No,0,0,negative
case,false,No,0,0,negative
german,true,No,0,0,negative
econom,true,No,0,0,negative
minist,true,No,0,0,negative
guenter,true,No,0,0,negative
rexrodt,true,No,0,0,negative
said,true,No,0,0,negative
tuesdai,true,No,0,0,negative
sign,true,No,0,0,negative
from,true,No,0,0,negative
european,true,No,0,0,negative
union,true,No,0,0,negative
tension,true,No,0,0,negative
over,true,No,0,0,negative
disput,true,No,0,0,negative
subsidi,true,No,0,0,negative
state,true,No,0,0,negative
saxoni,true,No,0,0,negative
auto,true,No,0,0,negative
maker,true,No,0,0,negative
volkswagen,true,No,0,0,negative
chancellor,true,Yes,0,0,negative
helmut,true,Yes,0,0,negative
kohl,true,Yes,0,0,negative
cabinet,true,Yes,0,0,negative
discuss,true,Yes,0,0,negative
whether,true,Yes,0,0,negative
file,true,Yes,0,0,negative
complaint,true,Yes,0,0,negative
with,true,Yes,0,0,negative
european,true,Yes,0,0,negative
court,true,Yes,0,0,negative
justic,true,Yes,0,0,negative
luxembourg,true,Yes,0,0,negative
case,true,Yes,0,0,negative
reach,true,Yes,0,0,negative
decis,true,Yes,0,0,negative
regular,true,Yes,0,0,negative
meet,true,Yes,0,0,negative
tuesdai,true,Yes,0,0,negative
rexrodt,true,Yes,0,0,negative
told,true,Yes,0,0,negative
reuter,true,Yes,0,0,negative
skorea,false,No,0,0,negative
chun,false,No,0,0,negative
lawyer,false,No,0,0,negative
studi,false,No,0,0,negative
appeal,false,No,0,0,negative
against,false,No,0,0,negative
rule,false,No,0,0,negative
after,false,No,0,2,negative
disgrac,false,No,0,2,negative
former,false,No,0,2,negative
